danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity
0.562,0.314,0.571,166.847,-15.213,0,10,0.44,1.10E-05,0.106,0.0298,0,189827,34
0.460151515,0.288821212,0.433848485,109.1791818,-15.292,0.818181818,6.363636364,0.719242424,0.027434199,0.212127273,0.0373,0,240635.2727,40.18181818
0.57525,0.453875,0.444125,103.492,-12.34075,0.875,6.25,0.429125,8.56E-05,0.1699125,0.036675,0,259823.375,40.5
0.631,0.503,0.699,90.205,-12.083,0,7,0.551,0,0.137,0.0766,0,215387,59
0.827,0.439,0.968,118.118,-14.28,1,5,0.602,0.00239,0.0559,0.0786,0,172600,33
0.572,0.547,0.52,101.395,-7.999,1,7,0.677,1.84E-05,0.077,0.0317,0,207533,37
0.539666667,0.381333333,0.600666667,109.8463333,-15.41333333,0.666666667,6.666666667,0.687333333,9.99E-06,0.448333333,0.1244,0,224889.3333,27.33333333
0.52775,0.22,0.388,130.44875,-17.17175,0.75,4.25,0.821,6.40E-06,0.201,0.0804,0,346232.75,23
0.4985,0.2715,0.5335,81.287,-18.527,0.5,9,0.731,0.00275,0.13595,0.0462,0,244020,21
0.414,0.648,0.562,111.65,-11.275,1,3,0.182,1.08E-05,0.275,0.0543,0,361160,32
0.484555556,0.362222222,0.375333333,105.0826111,-11.719,0.777777778,4.611111111,0.6655,0.008919237,0.190833333,0.032255556,0,210889.6111,35.22222222
0.279,0.8005,0.297,111.6385,-12.4205,0.5,9,0.01749505,0.895,0.2685,0.06975,0,274653,39
0.3775,0.239421429,0.267214286,122.4217143,-19.164,0.785714286,4.785714286,0.853357143,0.795285714,0.124257143,0.033657143,0,286107.5714,34.35714286
0.2992,0.19758,0.17426,114.3772,-20.5026,0.8,2.6,0.86,0.62554,0.23512,0.03824,0,520877.6,35.2
0.532,0.0721,0.25,77.742,-18.523,0,7,0.977,0.787,0.0862,0.0595,0,214933,38
0.339214286,0.227403571,0.275089286,102.85025,-15.13528571,0.821428571,4.107142857,0.886964286,0.005875266,0.268332143,0.055125,0,227473.9286,0.678571429
0.484541667,0.397791667,0.504708333,107.1050417,-11.95829167,1,4.666666667,0.747416667,0.013698683,0.1226375,0.032070833,0,173424.1667,34.83333333
0.608333333,0.459333333,0.781333333,106.0823333,-10.41566667,0.666666667,6.333333333,0.487,0.000590073,0.267633333,0.050366667,0,199884.6667,43.66666667
0.572,0.412,0.245,111.022,-16.2835,0.5,3.5,0.1895,0.664,0.6985,0.03075,0,410780,40
0.495178499,0.425456998,0.621326572,111.4132252,-12.91347059,0.902636917,4.354969574,0.742672617,0.053370383,0.247447059,0.057928195,0,156239.7079,33.39959432
0.5935,0.973,0.7015,114.9975,-5.419,0,7.5,0.0002695,0.249,0.144,0.0495,0,212373.5,61.5
0.521166667,0.311666667,0.566333333,114.049,-14.06483333,0.5,4.5,0.770666667,0.0001655,0.200933333,0.10285,0,140153.1667,20.5
0.5117,0.7393,0.5225,126.8369,-8.8846,0.8,5,0.092751,0.019483268,0.19923,0.04326,0,222290.6,33.4
0.69675,0.401666667,0.650916667,121.8646667,-12.79725,0.416666667,5.166666667,0.307958333,1.17E-06,0.110125,0.0625,0,304737.75,38.41666667
0.668,0.504,0.476,154.118,-11.241,1,10,0.22,0,0.0907,0.0634,0,294507,34
0.647,0.4735,0.4005,111.276,-12.131,0.5,9,0.0733,0.0039075,0.177,0.03665,0,313680,29
0.292,0.628,0.235,135.903,-5.541,0,6,0.00173,0.000457,0.107,0.031,0,290280,56
0.597,0.525333333,0.392333333,126.123,-7.489333333,1,1.333333333,0.075466667,6.17E-07,0.165966667,0.035033333,0,224906.6667,52.66666667
0.617,0.537,0.537,95.971,-5.418,1,10,0.316,0,0.145,0.023,0,225000,58
0.565,0.7585,0.8765,161.7975,-10.369,1,5.5,0.1925,9.95E-06,0.20835,0.0371,0,228833.5,33
0.632,0.782,0.969,121.58,-7.525,1,0,0.0323,0.0828,0.0755,0.0666,0,240893,30
0.784452381,0.482666667,0.862904762,114.232619,-12.87878571,0.738095238,5,0.082057143,0.083334457,0.108547619,0.063030952,0,246914.0238,45.26190476
0.753666667,0.567333333,0.894333333,163.8033333,-12.12366667,1,6.666666667,0.118533333,0.000659333,0.080533333,0.062766667,0,193266.3333,53.33333333
0.636071429,0.721285714,0.53065,110.9264286,-5.537714286,0.857142857,5.071428571,0.145874929,4.75E-06,0.193321429,0.047042857,0,188945.8571,64.28571429
0.709145161,0.322637097,0.842516129,115.4187581,-14.96284677,0.60483871,5.185483871,0.871637097,0.097460562,0.160816935,0.146005645,0,167731.9435,0.306451613
0.654,0.314,0.701,113.941,-15.489,1,8,0.944,2.27E-05,0.108,0.0661,0,166427,0
0.6155,0.214,0.471,85.54,-15.3555,1,7,0.9435,0.01809515,0.219,0.15065,0,182460,0.5
0.3954,0.872,0.4922,122.2508,-6.4892,0.4,6.8,0.000992408,0.140430402,0.11622,0.12886,0.2,224154.6,43
0.774,0.81,0.526,107.709,-7.775,1,1,0.0677,0.000701,0.0269,0.0649,0,257400,41
0.684,0.711,0.41,98.502,-8.524,0,10,0.0586,7.99E-05,0.164,0.0477,0,282733,30
0.496944444,0.35125,0.405055556,125.9957778,-12.87016667,0.944444444,5.166666667,0.435744444,0.056605503,0.171122222,0.033155556,0,269740.8333,51.11111111
0.476162162,0.393540541,0.451224324,101.7218378,-12.36662162,0.648648649,4.837837838,0.632783784,0.050034311,0.43877027,0.04937027,0,298710.3514,36.08108108
0.756233333,0.7533,0.5812,101.3135,-5.634666667,0.5,5.966666667,0.214037333,2.23E-05,0.242943333,0.12385,0.033333333,223787.1333,52.23333333
0.867,0.685,0.691,93.998,-3.796,0,4,0.18,0,0.346,0.135,0,225360,47
0.81,0.723,0.738,92.993,-5.2,0,4,0.409,0,0.137,0.194,0,222867,57
0.743,0.731,0.645,92.0205,-4.96,0.5,6,0.146,0,0.2749,0.15195,0,215953.5,73
0.6265,0.7685,0.237,127.951,-5.296,0,11,0.00291,0,0.0598,0.0325,0,274947,34.5
0.7605,0.9095,0.411,123.124,-3.2875,0,5,0.0208,9.03E-05,0.314,0.16,0,239260,27.5
0.863,0.842,0.721,95,-4.904,1,11,0.123,0,0.254,0.168,0,175453,47
0.845,0.845,0.662,95.975,-5.674,0,10,0.198,1.39E-06,0.126,0.136,0,332707,53
0.559323529,0.663588235,0.566332353,123.8465588,-8.568676471,0.588235294,4.647058824,0.315626471,0.001075424,0.180547059,0.058638235,0,351265.5588,31.82352941
0.420368421,0.771421053,0.628157895,125.0095263,-8.078105263,0.842105263,3.473684211,0.187765263,0.059436858,0.401510526,0.063452632,0,225523.3158,30.94736842
0.652,0.966,0.921,122.214,-6.554,0,9,0.104,0,0.357,0.044,0,197187,48
0.531,0.817,0.426,79.973,-5.865,0,2,0.48,0,0.0635,0.0364,0,239787,48
0.577665829,0.517276131,0.607894221,123.283103,-11.97356533,0.721105528,5.309045226,0.359766385,0.130338418,0.243842211,0.041397739,0,240890.6935,34.87437186
0.451,0.424,0.3353,124.4393333,-13.11733333,0.666666667,6,0.747666667,0.299236,0.092033333,0.040433333,0,248173.3333,43
0.7254,0.6931,0.8779,127.5217,-9.7721,0.7,6.5,0.146988,0.016921923,0.11404,0.04909,0,218248.1,48.4
0.384,0.875,0.1664,136.8483333,-5.577333333,0.333333333,6.666666667,0.007223667,0.016876667,0.105466667,0.189333333,0,378137.6667,39.66666667
0.71,0.486,0.941,157.823,-10.213,1,7,0.569,0.000749,0.0702,0.0551,0,165853,32
0.567,0.9065,0.6335,136.509,-8.2075,1,7,0.03055,7.45E-06,0.264,0.0403,0,249506.5,46
0.5606875,0.56325,0.478875,115.8094375,-10.1053125,0.875,3.4375,0.13023495,0.296700975,0.19249375,0.0464125,0,254654.125,36.5625
0.461357143,0.079809286,0.18695,101.7779286,-26.06007143,0.571428571,5.428571429,0.985071429,0.776214286,0.1244,0.066142857,0,283349.5,9.428571429
0.653,0.518,0.5895,122.1855,-8.7345,0.5,5.5,0.587,0.00084,0.3465,0.0474,0,257326.5,39.5
0.4205,0.806819444,0.396284722,138.9890278,-6.028569444,0.736111111,5.069444444,0.081633258,0.11224967,0.220980556,0.053570833,0.013888889,247873.5139,54.31944444
0.61,0.578448276,0.599072414,117.8066207,-11.06182759,0.793103448,4.689655172,0.293432414,0.0004569,0.191203448,0.032958621,0,283401.931,38
0.50175,0.490625,0.481829167,107.552125,-12.41595833,0.625,5.458333333,0.619916667,0.596850692,0.140525,0.046729167,0,258170.0417,30.20833333
0.4825,0.854,0.6345,130.695,-4.585,0.5,3.5,0.2405,0,0.22935,0.0896,0,172933.5,41.5
0.6298,0.7212,0.755,127.7396,-7.5474,0.6,7.2,0.4194,0,0.1157,0.09664,0,182085.6,38.4
0.678,0.876,0.96,119.166,-6.017,1,2,0.0273,2.00E-06,0.0741,0.0322,0,117360,29
0.654,0.411,0.708,112.112,-14.93,1,3,0.474,0.000305,0.218,0.0409,0,378227,38
0.703,0.653,0.869,115.896,-7.979,1,6,0.439,0,0.305,0.0297,0,202747,34
0.33,0.933,0.38,124.021,-6.988,1,4,1.41E-06,0.853,0.123,0.0775,0,162000,45
0.432983333,0.236221042,0.394203125,109.6527917,-13.3628625,0.708333333,5.333333333,0.832729167,0.004152657,0.209405208,0.060724375,0,214552.8833,21.86666667
0.565,0.0497,0.248,98.561,-24.639,0,7,0.909,0.000589,0.102,0.043,0,145733,51
0.749,0.414,0.522,112.928,-10.621,0,0,0.764,0,0.292,0.101,0,218760,10
0.4345,0.183616667,0.319,105.212,-14.40566667,1,3.666666667,0.923,0.001460728,0.133,0.0432,0,194371.1667,24.5
0.572666667,0.1658,0.453,103.8228333,-16.5625,0.5,5.166666667,0.8225,1.98E-05,0.139283333,0.05575,0,258391,29.5
0.761,0.103,0.53,114.044,-16.964,1,10,0.944,0,0.127,0.0416,0,160133,61
0.423,0.613,0.879,100.792,-8.962,0,5,0.765,0,0.736,0.0777,0,125333,27
0.59075,0.8375,0.460025,126.64,-6.041,0.5,7.75,0.0022435,0.3910925,0.5575,0.20565,0,219416.25,60
0.630433333,0.7368,0.666633333,120.4610667,-11.00473333,0.9,3.766666667,0.093929333,0.010357222,0.17909,0.03293,0,227428,36
0.585166667,0.378583333,0.671916667,106.7536667,-13.0455,0.916666667,5.75,0.756916667,0.037207918,0.183858333,0.035558333,0,153831.25,27.16666667
0.338,0.84525,0.31275,116.0395,-4.64775,1,3.25,0.000171,0,0.18345,0.059525,0,220330,43.25
0.7348,0.7,0.8468,128.0216,-12.2554,0.6,9.4,0.05377,0.538838,0.19374,0.0645,0,324912,38.2
0.5725,0.49,0.617,148.0325,-10.0285,0,8,0.28695,0.291504995,0.249,0.07025,0,435060,40
0.5105,0.557,0.136,105.334,-6.1225,1,7.5,0.1796,6.68E-06,0.493,0.02865,0,235113.5,45
0.458,0.188283333,0.110883333,127.9655,-17.0665,1,6.5,0.893,0.871833333,0.167266667,0.042933333,0,330395.8333,34.33333333
0.449,0.95,0.339,144.469,-4.978,1,7,0.0115,3.66E-05,0.514,0.225,0,353640,48
0.450666667,0.737583333,0.421725,121.7304167,-7.455875,0.791666667,5.666666667,0.189883,0.129214821,0.189633333,0.037283333,0,287094.25,54.125
0.661230769,0.423384615,0.602769231,105.9262308,-12.01638462,1,4.692307692,0.445853846,0.000877162,0.181461538,0.029415385,0,177757.9231,32.15384615
0.7365,0.57025,0.707,120.0815,-11.2045,1,2.25,0.435825,0.002634805,0.107325,0.076375,0,193553.5,41
0.684,0.559,0.892,179.556,-11.366,0,5,0.358,0.0427,0.641,0.168,0,172480,44
0.548,0.431444444,0.736111111,97.18966667,-15.11355556,1,4.333333333,0.265411111,0.000306936,0.166533333,0.058366667,0,212006,32.55555556
0.109,0.00459,0.0441,70.122,-32.667,0,9,0.989,0.89,0.0796,0.0338,0,359680,46
0.517039216,0.223283529,0.349803922,106.1182157,-12.33062745,0.764705882,5.31372549,0.78045098,0.000328115,0.220717647,0.054384314,0,186885.2745,13.37254902
0.40875,0.95625,0.6595,133.48225,-5.4365,0.25,4,0.0108075,0.4244225,0.38625,0.084275,0,188380.25,40.25
0.342,0.888,0.195,126.69,-11.883,1,2,0.000175,0.46,0.139,0.0463,0,330400,30
0.552,0.436,0.338,69.83,-8.336,0,6,0.202,0,0.229,0.0268,0,211653,26
0.455829268,0.49495122,0.281290244,124.1242195,-8.949,0.780487805,5.243902439,0.425112439,0.000858747,0.167212195,0.037239024,0,265672.878,53.07317073
0.338,0.103,0.04,98.531,-21.472,0,1,0.798,0.00129,0.124,0.0315,0,310733,44
0.463,0.4,0.121,77.314,-9.999,0,6,0.643,2.46E-05,0.131,0.0308,0,249240,65
0.546,0.315,0.0756,82.951,-11.208,1,2,0.601,3.43E-06,0.0795,0.0324,0,250893,57
0.234,0.321,0.0504,82.388,-8.513,1,10,0.82,3.39E-06,0.115,0.0336,0,268933,64
0.685160714,0.491375,0.835375,114.9134643,-9.641910714,0.642857143,5.928571429,0.61,0.027503255,0.165219643,0.071139286,0,198191.5179,25.73214286
0.586,0.78,0.925,114.595,-6.002,1,2,0.766,0.0379,0.989,0.295,0,420415,29
0.6216,0.7176,0.9086,109.391,-8.135,0.6,7.6,0.5204,0.001471628,0.37236,0.04436,0,275017.2,30
0.834,0.689,0.898,119.39,-3.874,1,8,0.778,1.59E-06,0.143,0.0345,0,296720,28
0.538,0.615,0.68,100.681,-8.257,0,2,0.741,3.39E-05,0.308,0.0355,0,259000,50
0.583333333,0.510166667,0.569666667,111.8695,-10.5475,1,4.833333333,0.38,5.12E-05,0.126016667,0.03565,0,186815.5,45.16666667
0.523,0.933,0.677,100.958,-5.223,1,9,0.000162,0.00643,0.151,0.0917,0,192933,40
0.574,0.499,0.5175,120.7685,-8.7135,0.5,9,0.4645,2.67E-06,0.196,0.184,0,234100,43.5
0.554,0.82,0.372,120.893,-6.156,1,7,0.114,1.87E-06,0.204,0.0486,0,258107,44
0.507230769,0.423358974,0.625769231,114.3300256,-10.45115385,0.717948718,5.974358974,0.679538462,0.020698047,0.148728205,0.035558974,0,158109.8205,34.30769231
0.616423077,0.468653846,0.720730769,124.6452308,-11.75657692,0.769230769,3.769230769,0.403957692,0.037151396,0.151534615,0.044946154,0,214766.1538,33.42307692
0.549222222,0.530555556,0.500222222,121.4036667,-9.938444444,0.777777778,5.111111111,0.388022222,0.179918141,0.221022222,0.034866667,0,264795.6667,52.33333333
0.499,0.75,0.154,116.783,-7.005,1,0,0.00316,0.0375,0.119,0.0337,0,365187,46
0.148314286,0.056138571,0.035471429,84.97014286,-26.31785714,0.857142857,5,0.951285714,0.829571429,0.0973,0.041814286,0,524228.8571,34.42857143
0.0821,0.104,0.0354,74.773,-21.088,1,11,0.985,0.794,0.0907,0.0379,0,293627,57
0.17262,0.022898667,0.064793333,82.88146667,-32.80873333,0.466666667,5.533333333,0.9766,0.903066667,0.107613333,0.042293333,0,238302.0667,38.2
0.38,0.95575,0.2372,122.48425,-5.8,0.5,5.75,0.11710975,0.217127835,0.447725,0.1177,0,256036.75,23.5
0.374714286,0.877,0.690928571,136.7357143,-5.196,0.857142857,4.857142857,0.056612357,0.066976991,0.200578571,0.068414286,0,235431.5,47.92857143
0.677,0.43,0.454033333,122.3706667,-11.41,0,9.666666667,0.1202,0.378528667,0.123333333,0.0707,0,187849,29
0.478,0.788,0.291,103.218,-4.053,1,4,0.000607,0,0.194,0.0325,0,217693,36
0.589032895,0.531482237,0.637578947,116.3718816,-12.32413816,0.815789474,5.203947368,0.371224136,0.177351621,0.374748684,0.0476375,0,287027.8882,36.05921053
0.54,0.234,0.359,73.876,-15.193,1,0,0.63,0.141,0.0957,0.0424,0,222693,50
0.6,0.589,0.348,81.485,-9.197,1,5,0.651,0.695,0.801,0.0275,0,333947,50
0.6308,0.5992,0.6256,118.169,-7.1476,1,6.6,0.4178,0.043692,0.2008,0.03336,0,342141.2,52.4
0.565,0.352,0.791,187.284,-15.251,1,0,0.711,0.028,0.122,0.0999,0,232508,31
0.517490566,0.760981132,0.61945283,113.5244151,-8.398264151,0.660377358,4.018867925,0.194531358,0.111124121,0.208039623,0.082164151,0.018867925,298324.3019,33.37735849
0.625435897,0.729025641,0.533538462,117.9581282,-5.210717949,0.692307692,5.717948718,0.104613372,0.000823345,0.161066667,0.058120513,0.358974359,225208.0256,60.51282051
0.587,0.395,0.328,131.716,-7.283,1,10,0.721,0,0.119,0.0325,0,273627,58
0.524,0.806,0.45,115.172,-3.447,0,1,0.197,0,0.101,0.406,0,224360,71
0.347,0.67,0.189,140.588,-6.422,1,0,0.131,0,0.271,0.0479,0,271667,48
0.457,0.823,0.578,192.205,-4.76,1,9,0.00144,0,0.108,0.311,1,230733,64
0.558,0.823,0.564,138.376,-4.588,1,10,0.0102,9.45E-05,0.209,0.132,0,236773,47
0.707930233,0.796093023,0.713023256,117.1466279,-5.708186047,0.534883721,4.860465116,0.149326349,0.003284947,0.214209302,0.124102326,0.023255814,237255,53.69767442
0.819,0.645,0.725,94.997,-6.703,0,10,0.232,0.000863,0.178,0.0479,0,203653,46
0.616,0.655,0.45,95.014,-8.331,0,1,0.218,4.08E-05,0.122,0.312,1,290627,48
0.825,0.746,0.725,94.032,-7.324,1,2,0.0577,0.171,0.357,0.0781,0,144053,44
0.759,0.812,0.661,88.995,-3.95,1,1,0.122,4.51E-05,0.192,0.0593,0,211627,65
0.362,0.911,0.4015,82.0255,-8.3665,1,5.5,0.000522,0.7475,0.2355,0.07125,0,234993.5,33.5
0.6755,0.49425,0.557,113.65625,-8.22375,0.5,7.25,0.24075,2.16E-06,0.103325,0.145575,0,291259.75,49.75
0.519571429,0.614857143,0.543,108.4588571,-12.67271429,0.714285714,5.714285714,0.221176286,0.320000793,0.223028571,0.033785714,0,256917.2857,39.42857143
0.432333333,0.448666667,0.347666667,101.9953333,-7.948,0.666666667,3.666666667,0.287893333,0.021290333,0.162433333,0.0276,0,291417.6667,43.66666667
0.637153846,0.383153846,0.693153846,107.7676923,-9.642307692,1,5.846153846,0.706,0.023515384,0.231961538,0.041538462,0,164746.3846,35
0.612222222,0.549444444,0.629333333,119.9855556,-12.54144444,0.777777778,7,0.346755556,0.487030111,0.317266667,0.0466,0,324752.8889,33.44444444
0.589,0.718,0.566,118.93225,-9.278,0.75,8.25,0.076175,0.055841083,0.156675,0.0411,0,273756.75,51.75
0.096575,0.09875,0.032675,88.50775,-25.5775,0.75,6.75,0.9395,0.92475,0.09675,0.046475,0,398643.5,50.25
0.798714286,0.641,0.699714286,114.1155714,-8.486142857,0.285714286,9.571428571,0.151214286,3.88E-06,0.156857143,0.310142857,0.857142857,238449.2857,42.71428571
0.618,0.691,0.762,170.446,-7.041,0,10,0.00452,3.17E-06,0.0614,0.308,1,260827,48
0.653,0.746,0.492,87.611,-8.254,0,10,0.28,5.49E-06,0.0944,0.0595,0,227493,54
0.774,0.48,0.332,96.067,-6.599,0,9,0.109,0.000661,0.313,0.228,1,229400,61
0.72,0.757,0.68,120.113,-8.044,0,1,0.051,0.378,0.0575,0.0926,0,93747,45
0.696,0.584,0.728666667,116.8085,-9.978333333,0.666666667,6.166666667,0.164343333,0.017881625,0.107816667,0.054566667,0,305125.8333,37
0.307875,0.410375,0.3795125,113.330125,-12.27075,0.625,6,0.699975,0.5564815,0.130275,0.04275,0,185118.375,36.625
0.72325,0.65025,0.71875,117.5745,-10.32575,1,6.5,0.267,5.10E-05,0.0947,0.0325,0,235513,36
0.7468,0.8284,0.9624,133.82,-10.6354,0.8,2,0.4678,0.6354,0.15164,0.05986,0,134000,27.8
0.5,0.8,0.603,107.406,-10.453,1,10,0.374,0.809,0.178,0.055,0,191000,38
0.418055147,0.163158529,0.340105147,110.1289081,-15.144375,0.8125,4.911764706,0.877897059,0.006736326,0.202404044,0.048924632,0,170981.6287,13.66911765
0.718,0.359,0.891,112.512,-15.884,1,7,0.892,0,0.199,0.0776,0,118200,15
0.493,0.224428571,0.345485714,115.7547143,-15.54871429,0.857142857,7.714285714,0.874428571,0.000610243,0.180085714,0.037014286,0,186343,13.14285714
0.5031,0.17909,0.5073,112.638,-14.452,0.6,4.4,0.8802,0.001232793,0.2627,0.04801,0,180533.4,11.8
0.314846154,0.620153846,0.320230769,115.6754615,-8.677076923,0.923076923,5.461538462,0.186874615,0.423788462,0.137307692,0.032638462,0,261000,38
0.579,0.284,0.632,117.523,-9.901,1,0,0.757,5.16E-05,0.161,0.0306,0,146867,13
0.705,0.283,0.635,118.34,-10.702,1,0,0.827,1.46E-05,0.117,0.0298,0,153227,28
0.39362,0.4553,0.382344,119.98928,-10.11066,0.7,5.36,0.484604,0.003863334,0.151946,0.038636,0,239079.22,37.36
0.282,0.195,0.137,72.498,-11.952,1,9,0.962,0.882,0.103,0.0281,0,181973,39
0.714875,0.54675,0.764,103.819,-8.420875,0.875,7.125,0.298,0.003881745,0.1345125,0.10725,0,211028.375,43.625
0.65,0.431,0.6835,87.5035,-9.1255,0.5,2.5,0.2665,0.1955645,0.1275,0.03635,0,152867,30.5
0.784,0.6765,0.835,130.734,-6.9555,1,1.5,0.5065,0,0.481,0.1545,0,228240,45
0.72825,0.60875,0.54425,117.5005,-6.8255,0.5,6,0.0802825,0.166375,0.120425,0.065775,0,242362,58.75
0.776,0.715,0.502,99.951,-6.587,0,5,0.0971,0.0131,0.247,0.0505,1,231813,60.5
0.327,0.857,0.506,104.0105,-7.4605,0.5,6.5,1.50E-05,0.278,0.1912,0.0475,0,221953,40.5
0.791,0.286,0.872,96.741,-14.283,1,7,0.364,0.0121,0.0938,0.0364,0,198693,34
0.5145,0.233,0.251,104.5215,-15.415,1,4.5,0.918,0.951,0.1034,0.02945,0,294066.5,30
0.538333333,0.440333333,0.710666667,79.54466667,-9.968,1,5,0.520333333,0.00026,0.1423,0.128966667,0,152186.6667,29.33333333
0.562,0.379,0.306,129.596,-8.785,1,1,0.673,0,0.0921,0.0293,0,184458,41
0.34575,0.97025,0.249725,123.1565,-5.096,0.75,4.5,0.003315,0.012383873,0.33125,0.207,0,199741.75,43
0.690666667,0.803333333,0.619,101.636,-7.266666667,0.666666667,5.333333333,0.043933333,0.493473333,0.173666667,0.041166667,0,274884.3333,33.66666667
0.567,0.556,0.369,92.174,-12.714,0,5,0.533,0.899,0.0788,0.0351,0,243173,37
0.507363636,0.77630303,0.716,123.2552727,-6.467090909,0.818181818,5.636363636,0.09315,0.062806185,0.201484848,0.038739394,0,196728.9091,26.54545455
0.654227273,0.287580909,0.688090909,117.6906818,-12.64585455,0.981818182,4.890909091,0.747627273,0.005664806,0.162077273,0.03563,0,162707.1364,9.954545455
0.81,0.527,0.799,107.793,-11.804,1,5,0.41,0.00023,0.0555,0.0618,0,153973,10
0.210666667,0.899666667,0.2515,151.6673333,-7.797833333,0.5,6.833333333,2.20E-05,0.744,0.199616667,0.060966667,0,251451,35.16666667
0.69025,0.67425,0.66675,120.547875,-11.288,0.75,3.5,0.163175,0.02427555,0.2065,0.039075,0,257920.125,43.375
0.5274,0.6892,0.5488,141.1482,-10.1762,0.8,4.2,0.0502,0.0055318,0.3964,0.05548,0,253722.8,38
0.6,0.792,0.882,111.612,-9.076,0,9,0.264,0.00225,0.0403,0.0376,0,326321,34
0.583909091,0.625090909,0.711181818,120.5016364,-7.828090909,0.454545455,6.909090909,0.1798,0.000675076,0.176936364,0.041263636,0,299978.1818,41.81818182
0.401666667,0.616333333,0.491333333,138.605,-6.668,0.666666667,6.666666667,0.206366667,0.000811737,0.120233333,0.0702,0,303844.3333,37.33333333
0.517818182,0.439363636,0.735090909,114.7035455,-13.71254545,0.545454545,5.090909091,0.642272727,0.110384145,0.130390909,0.056945455,0,224007.2727,27.81818182
0.3696,0.468,0.5754,108.9648,-10.7118,0,5.6,0.5196,0.380662,0.0878,0.03358,0,244597.4,28.6
0.527263158,0.354289474,0.544105263,103.4697368,-15.36721053,0.578947368,5.473684211,0.587078947,0.025830829,0.152578947,0.048189474,0,196995.7895,35.36842105
0.4965,0.17422,0.5755,118.0184,-21.3751,0.6,3.2,0.743,0.012901149,0.19633,0.05425,0,151156,34.3
0.648,0.562,0.947,80.658,-12.004,1,2,0.183,0,0.0658,0.0788,0,227133,36
0.471666667,0.269,0.383333333,97.992,-17.4,0.666666667,3.666666667,0.805333333,0.010094,0.970333333,0.088766667,0,190920,51
0.65069697,0.59130303,0.673451515,123.9389697,-11.01121212,0.727272727,4.909090909,0.255545455,0.109208178,0.185906061,0.067412121,0.060606061,317477.697,34.60606061
0.6465,0.6645,0.6005,132.157,-8.668,1,2,0.28705,0.47135,0.122,0.05915,0,281386.5,43.5
0.579,0.567,0.215,136.06,-6.288,1,10,0.0202,1.00E-06,0.246,0.0314,0,222853,54
0.527666667,0.422,0.629333333,86.438,-13.241,0.333333333,4.333333333,0.329543333,0.178713333,0.372333333,0.0387,0,264840.3333,27.33333333
0.438,0.438,0.553,128.026,-12.836,1,0,0.698,0.417,0.0913,0.0281,0,408733,34
0.353,0.887,0.341,99.823,-10.146,1,8,0.000721,0.00212,0.361,0.0881,1,206093,41
0.454671233,0.66569863,0.553813699,124.4106027,-10.46408219,0.643835616,6.054794521,0.084764933,0.180022853,0.184389041,0.047750685,0,323164.9315,31.63013699
0.560125,0.489125,0.620875,137.32275,-10.838125,0.875,6.125,0.3955625,6.66E-06,0.1330625,0.0350125,0,222518.75,41
0.555,0.87,0.704,124.9715,-4.99,0.5,4.5,0.2591,0,0.445,0.149,0,318820,51.5
